iso,year,avg_density
AFG,2013,1.065662606332775
AFG,2014,1.1545200199888719
AFG,2015,0.9562279004866422
AFG,2016,0.7919014642570606
AFG,2017,1.8949435537087298
AFG,2018,1.6371360355698663
AFG,2019,1.6623061965503962
AFG,2020,1.7392522096137188
AFG,2021,1.908033862415544
AFG,2022,1.945132535765121
AFG,2023,2.3219785543471914
AFG,2024,2.7618397666219137
